model,index,N,z,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,kahler_wrong_boundary_delta_g_inverse2,kahler_negative_control_shift,kahler_mass_invariance_error,kahler_negative_control_residual,konishi_delta_g_inverse2,konishi_wrong_boundary_delta_g_inverse2,konishi_negative_control_shift,konishi_mass_invariance_error,konishi_negative_control_residual,high_low_identity_residual,scalar_min_over_s
shift,977,-0.07567085488535841,0.07860749733622503,0.0,0.0,0.000474605017098957667485022324233,0.000474605017098957667485022324233,2.86842112626930845731574150463e-92,3.59664675994437761515598284834e-93,-0.00000601094276188229349199148393187,0.0,0.0,-0.00000601094276188229349199148393187,0.000000551211189968797743483206259223,0.000000551211189968797743483206259223,6.96197526295064619730043409274e-97,0.000000551342014534882065555482238229,0.0306029771151958655391938230294,0.0352370477092986619066372948927,0.0308318750195133275219994796724,-0.00000601094276188229349199148393187,0.0000059123239018379349592946200807,0.0000119232666637202284512861040126,2.31031547029247515399056123201e-180,5.42853424203206280336728246879e-182,-0.00000601094276188229349199148393187,-0.0000742606182548079904701929865189,-0.0000682496754929256969782015025871,2.31031547029247515399056123201e-180,-4.8319010967181239787465599756e-182,2.4161344106534576561913449254e-182,1.0
shift,978,-0.07406083669630825,0.07687231685755572,0.0,0.0,0.000464158576284965014450242146163,0.000464158576284965014450242146163,2.85997897111873806683048540207e-92,3.51222520843867371030342182268e-93,-0.00000587863704336687323314487209577,0.0,0.0,-0.00000587863704336687323314487209577,0.000000539078578705359483567085662907,0.000000539078578705359483567085662907,6.79856156519145574712285886991e-97,0.000000539203707104675208093091617604,0.0299292244636403580040616367864,0.0344710293417267764006995136009,0.0301532401134334218189736270349,-0.00000587863704336687323314487209577,0.00000578237530123348843463466387691,0.0000116610123446003616677795359727,-4.62067920998471570679310686797e-181,-3.00136809371486513809204128774e-182,-0.00000587863704336687323314487209577,-0.0000726267952026125790304205903371,-0.0000667481581592457057972757182414,-4.62067920998471570679310686797e-181,-1.46266132437640867107019154939e-181,-6.01367599394627245185894636233e-182,1.0
shift,979,-0.07245081850725787,0.07513992780329308,0.0,0.0,0.000453727311785231027330078558506,0.000453727311785231027330078558506,2.85157369204938109008789069614e-92,3.42817241774510394287747476343e-93,-0.00000574652353511695498909205693061,0.0,0.0,-0.00000574652353511695498909205693061,0.000000526963593673987048535976705883,0.000000526963593673987048535976705883,6.63586168034286293001786355211e-97,0.000000527083160707308208087488046556,0.0292564576451538558065944822885,0.033705717305640916085591274077,0.0294755911267143861555684326553,-0.00000574652353511695498909205693061,0.00000565260711845293399216504420298,0.0000113991306535698889812571011336,-2.31036370488155768042223413771e-180,-1.88274989461162821698496096462e-182,-0.00000574652353511695498909205693061,-0.0000709953137054930511231354420155,-0.0000652487901703760961340433850849,-2.31036370488155768042223413771e-180,3.76549978922325643396992192924e-183,2.07111681521998887209248952988e-182,1.0
shift,980,-0.07084080031820772,0.0734103256828095,0.0,0.0,0.000443311223247969392518265489174,0.000443311223247969392518265489174,2.84320511036910420518238819211e-92,3.34448660094233509382244972311e-93,-0.00000561460223267711304936284951846,0.0,0.0,-0.00000561460223267711304936284951846,0.000000514866234464830731328191577463,0.000000514866234464830731328191577463,6.47387214941916029645835136182e-97,0.000000514980374379585304344388620936,0.0285846766063446070472583454695,0.0329411117950543981568164852138,0.0287989280364313685424303883998,-0.00000561460223267711304936284951846,0.00000552301938523138814633140068237,0.0000111376216179085011956942502008,-4.62077553991958555547193388231e-181,1.64336118730847001986441221697e-182,-0.00000561460223267711304936284951846,-0.0000693661738468901078475953693638,-0.0000637515716142129947982325198454,-4.62077553991958555547193388231e-181,-7.06472479985910181732716211958e-182,4.09102798145078453535389393977e-182,1.0
shift,981,-0.06923078212915756,0.07168350601270082,0.0,0.0,0.000432910310193986451673811287871,0.000432910310193986451673811287871,2.83487304826691959587638346058e-92,3.2611659799204890007624024078e-93,-0.00000548287312997828883183084011063,0.0,0.0,-0.00000548287312997828883183084011063,0.000000502786500520070449486422608972,0.000000502786500520070449486422608972,6.31258953049132422608007387762e-97,0.000000502895347011107739245758402554,0.02791388128565005380270993582,0.0321772129990398348337035901857,0.0281232508113828270321402349458,-0.00000548287312997828883183084011063,0.00000539361213166784206428572630219,0.0000108764852616461308961165664128,-9.24164720090830903517818827771e-181,6.25131800945267181420787820284e-183,-0.00000548287312997828883183084011063,-0.000067739375690119437179946868518,-0.0000622565025601411483481160284074,-9.24164720090830903517818827771e-181,-1.00124051036104322445442416298e-181,-1.63426000373588451237019780606e-182,1.0
shift,982,-0.06762076394010741,0.06995946431677566,0.0,0.0,0.000422524572018879922931395292702,0.000422524572018879922931395292702,2.82657732881039060382657739692e-92,3.17820878535519908026434177121e-93,-0.00000535133621936563801215550984129,0.0,0.0,-0.00000535133621936563801215550984129,0.000000490724391136469381581847413011,0.000000490724391136469381581847413011,6.15201039863679351903436003774e-97,0.000000490828077346836056896058957265,0.0272440716134790548887448406679,0.0314140211017319736859082063152,0.0274485594122333668032673392415,-0.00000535133621936563801215550984129,0.00000526438538625200404631332828933,0.0000106157216056176420584688381306,-9.24174318273486457234110656807e-181,-2.68034452770003087375066024826e-182,-0.00000535133621936563801215550984129,-0.0000661149192787136567719584627458,-0.0000607635830593480187598029529045,-9.24174318273486457234110656807e-181,-1.350652414630568445505031567e-181,-6.25766125860932231943111854984e-182,1.0
shift,983,-0.06601074575105725,0.06823819612604361,0.0,0.0,0.00041215400799284084532986176397,0.00041215400799284084532986176397,2.81831777594111869780399451304e-92,3.09561325666248002003851293242e-93,-0.00000521999149159602212066573644081,0.0,0.0,-0.00000521999149159602212066573644081,0.000000478679905465143960643914455234,0.000000478679905465143960643914455234,5.9921313458521083081208690415e-97,0.000000478778563986867417918049648734,0.0265752475121995244792215539843,0.0306515362823313593534544106074,0.026774853791500874794144238168,-0.00000521999149159602212066573644081,0.00000513533917586132942830548650557,0.0000103553306674573515489712229464,-2.54150573196333641150575107446e-180,-5.10034004653579753312136886314e-182,-0.00000521999149159602212066573644081,-0.0000644928046363894091928115068282,-0.0000592728131447933870721457703874,-2.54150573196333641150575107446e-180,-9.47773355150783313761140310588e-182,-2.8409482418546458393303832368e-182,1.0
shift,984,-0.0644007275620071,0.06651969697870361,0.0,0.0,0.000401798617260173563229460263166,0.000401798617260173563229460263166,2.81009421447002784855459268932e-92,3.01337764195157152754449469524e-93,-0.00000508883893583192907398329781766,0.0,0.0,-0.00000508883893583192907398329781766,0.000000466653042511006396139464943864,0.000000466653042511006396139464943864,5.83294898096162739816840146197e-97,0.000000466746805385885292214568204909,0.025907408896107885634532242273,0.029889758715107559850658946387,0.0261021338935253372940573897551,-0.00000508883893583192907398329781766,0.00000500647352575454276832997036472,0.0000100953124615864718423132681824,-3.92782225968514986717556391548e-180,-4.35937500012126025631967035851e-182,-0.00000508883893583192907398329781766,-0.0000628730317669703576321740542016,-0.000057784192831138428558190756384,-3.92782225968514986717556391548e-180,-8.78420497704737789987045850055e-182,1.47705774202758938292467616301e-182,1.0
shift,985,-0.06279070937295694,0.0648039624201324,0.0,0.0,0.000391458398839872921959572293117,0.000391458398839872921959572293117,2.80190647007350962263813468767e-92,2.93150019798638926837991467866e-93,-0.00000495787853964878344330048068418,0.0,0.0,-0.00000495787853964878344330048068418,0.000000454643801133435052484483879816,0.000000454643801133435052484483879816,5.67445992954290644470344407331e-97,0.000000454732799853837490289831616807,0.0252405556714667043828080964646,0.0291286885694030045100789467703,0.0254303996545063374158424696039,-0.00000495787853964878344330048068418,0.00000487778845957831740765975672921,0.00000983566699922710085096023741339,-2.31050757319718438937942272857e-181,-6.32192113050060787234481423901e-182,-0.00000495787853964878344330048068418,-0.0000612556006544755531153923358007,-0.0000562977221148267696720918551165,-2.31050757319718438937942272857e-181,-3.02710881493025849262113255093e-182,-3.12115437851364207006134813036e-182,1.0
shift,986,-0.06118069118390679,0.06309098800287298,0.0,0.0,0.000381133351625707979664219583466,0.000381133351625707979664219583466,2.79375436928918937975134407691e-92,2.84997919014318683951200857106e-93,-0.00000482711028903600667728905355674,0.0,0.0,-0.00000482711028903600667728905355674,0.000000442652180046371689983794476936,0.000000442652180046371689983794476936,5.51666083384474190023697960377e-97,0.000000442736545556040763525236531603,0.0245746877365104947631034354764,0.0283683260096366200709518935772,0.0247596510025084942461665124948,-0.00000482711028903600667728905355674,0.00000474928399936781788811940022592,0.00000957639428840382456540845378266,-1.84842514353609955051001621964e-180,9.34663973560372269633110260121e-182,-0.00000482711028903600667728905355674,-0.0000596405112631306268447639668357,-0.000054813400974094620167474913279,-1.84842514353609955051001621964e-180,1.32064608818519562079683375163e-181,2.38046512554069829348674703212e-182,1.0
shift,987,-0.05957067299485663,0.06138076928662308,0.0,0.0,0.000370823474386798994004220602879,0.000370823474386798994004220602879,2.78563773951209723048175331739e-92,2.76881289237226534681610097588e-93,-0.00000469653416840432472405131510834,0.0,0.0,-0.00000469653416840432472405131510834,0.000000430678177818991600392840579247,0.000000430678177818991600392840579247,5.35954835271304986942080379769e-97,0.000000430758040513858472259431165993,0.023909804981483332760002462388,0.0276086711953078363553426987822,0.0240898878574989467287708785214,-0.00000469653416840432472405131510834,0.00000462096016555338474346896806396,0.0000093174943339577094675202831723,-6.93166575251494841436964396302e-181,3.53273012451834224229971093498e-182,-0.00000469653416840432472405131510834,-0.0000580277635374561547684028653621,-0.0000533312293690518300443515502538,-6.93166575251494841436964396302e-181,8.52238506982794835094598736641e-182,9.93407976619787818004857821468e-182,1.0
shift,988,-0.05796065480580648,0.059673301838223655,0.0,0.0,0.000360528765767630470340278180197,0.000360528765767630470340278180197,2.77755640899040719933667740706e-92,2.68799958715536503536534187264e-93,-0.00000456615016058593328828944663217,0.0,0.0,-0.00000456615016058593328828944663217,0.00000041872179287571877807318875172,0.00000041872179287571877807318875172,5.2031191615083867891477350256e-97,0.00000041879728260472297862539313099,0.02324590728864009832811377633,0.0268497242810007557839280594067,0.0234211101313482022596718848897,-0.00000456615016058593328828944663217,0.00000449281697696020433442274583618,0.00000905896713754613762271219246835,3.46586855618071490418226006792e-180,-3.94862663444134058476259977306e-182,-0.00000456615016058593328828944663217,-0.0000564173574022678228374086047444,-0.0000518512072416818895491191581123,3.46586855618071490418226006792e-180,-1.24210011601936675611949241138e-181,-8.09058447143972482872048142643e-182,1.0
shift,989,-0.0563506366167561,0.05796858123164712,0.0,0.0,0.000350249224287500354790236261194,0.000350249224287500354790236261194,2.76951020682075363443168656718e-92,2.60753756545882938631543347376e-93,-0.00000443595824682752177988086669471,0.0,0.0,-0.00000443595824682752177988086669471,0.000000406783023495586223705530006277,0.000000406783023495586223705530006277,5.04736995201528694909104275079e-97,0.00000040685426956150290851183755688,0.0225829945322113535136416714939,0.0260914854163883840312607081578,0.0227533177277943554179665176666,-0.00000443595824682752177988086669471,0.00000436485445080096163205894034566,0.00000880081269762848341193980704037,2.31060278926894723699023202475e-180,-1.93055409115450158968184473911e-184,-0.00000443595824682752177988086669471,-0.0000548092927625883940075278980919,-0.0000503733345157608722276470313972,2.31060278926894723699023202475e-180,-4.42740404904765697900369726836e-183,2.42826932208357166618363080661e-182,1.0
shift,990,-0.054740618427705945,0.05626660304798688,0.0,0.0,0.000339984848341449174487890799117,0.000339984848341449174487890799117,2.76149896294472655794810907008e-92,2.5274251266985586214796585028e-93,-0.00000430595840680204101272728957161,0.0,0.0,-0.00000430595840680204101272728957161,0.00000039486186781331507445918408828,0.00000039486186781331507445918408828,4.89229743237442062195042614206e-97,0.000000394928998973589830788441479514,0.0219210665784636591110399265942,0.0253339547462373203264702797922,0.022086510542503448871273821294,-0.00000430595840680204101272728957161,0.00000423707260268691706201973243733,0.00000854303100948895807474702200894,3.46593975942953740682875933422e-180,-5.12295510874646455174335618722e-182,-0.00000430595840680204101272728957161,-0.0000532035695037911934767386957973,-0.0000488976110969891524640114062257,3.46593975942953740682875933422e-180,-1.67020508229023737530189310572e-181,-9.82982984527553509420575859877e-182,1.0
shift,991,-0.05313060023865579,0.05456736287544439,0.0,0.0,0.000329735636200907117289340815774,0.000329735636200907117289340815774,2.75352250814515333594444789619e-92,2.44766057870282640144304676394e-93,-0.00000417615061861689856497452848,0.0,0.0,-0.00000417615061861689856497452848,0.000000382958323820066145808894695316,0.000000382958323820066145808894695316,4.73789832701061602136544886346e-97,0.000000383021468287657140545195899004,0.0212601232857416965811326747596,0.0245771324104120696955442490922,0.0214206884631115106997026500922,-0.00000417615061861689856497452848,0.00000410947144663547816012899461842,0.00000828562206525237672510352309842,1.61745513195627242982447895046e-180,-1.57459668920449062990812555674e-182,-0.00000417615061861689856497452848,-0.0000516001874916994931107480927636,-0.0000474240368730825945457735642836,1.61745513195627242982447895046e-180,-6.75215889938646822661676820944e-182,-6.46965448404752616065999159595e-182,1.0
shift,992,-0.051520582049605634,0.052870856309318745,0.0,0.0,0.000319501586012931570785378645569,0.000319501586012931570785378645569,2.74558067404129751290632984873e-92,2.3682422376642681710618662893e-93,-0.00000404653485880430209779427978999,0.0,0.0,-0.00000404653485880430209779427978999,0.000000371072389362554417672455787397,0.000000371072389362554417672455787397,4.58416937653992098724831241954e-97,0.000000371131674806781284407673545503,0.0206001645044194895998878547109,0.0238210185438798112579366304988,0.0207558513691750233753832746315,-0.00000404653485880430209779427978999,0.00000398205099506022617327460147462,0.00000802858585386452827106888126461,6.93202150781988288401423205445e-181,2.76547277000522461051472635438e-182,-0.00000404653485880430209779427978999,-0.0000499991465724654014597675410671,-0.0000459526117136610993619732612771,6.93202150781988288401423205445e-181,1.77684521303972412977955691036e-182,2.57719778054406178881623025792e-182,1.0
shift,993,-0.04991056386055548,0.05117707895199495,0.0,0.0,0.000309282695800924542260993744374,0.000309282695800924542260993744374,2.73767329308522939347827330923e-92,2.28916842810358697678130089432e-93,-0.00000391711110233034558531731851786,0.0,0.0,-0.00000391711110233034558531731851786,0.000000359204062143882269968943469621,0.000000359204062143882269968943469621,4.43110733769934603317134289751e-97,0.00000035925961569128228847252189889,0.0199411900769470577836735682231,0.0230656132767156826336646772419,0.02009199913221753060764894284,-0.00000391711110233034558531731851786,0.00000385481125877936838636949216348,0.00000777192236110971397168681068133,-2.77283693829942418335121718956e-180,-4.73813132657633390153344180256e-183,-0.00000391711110233034558531731851786,-0.0000484004465726802711720883832215,-0.0000444833354703499255867710647037,-2.77283693829942418335121718956e-180,3.71548924514763505945625890362e-182,5.36271154063841408250003481006e-182,1.0
shift,994,-0.048300545671505324,0.04948602641293257,0.0,0.0,0.000299078963464433858533429462067,0.000299078963464433858533429462067,2.72980019855749915626937449745e-92,2.21043748282628460469231277653e-93,-0.00000378787932259249148116895129636,0.0,0.0,-0.00000378787932259249148116895129636,0.000000347353339723308610276489662626,0.000000347353339723308610276489662626,4.27870898326310662237973923906e-97,0.000000347405287958499776049923793494,0.0192831998378379833695389081376,0.0223109167341075149145585074256,0.0194291316157167235500459600404,-0.00000378787932259249148116895129636,0.00000372775224701278662998956913469,0.00000751563156960527811115852043104,2.54179312908556234306716743015e-180,3.76402889086809109942540242848e-182,-0.00000378787932259249148116895129636,-0.0000468040872993417848055246038174,-0.000043016207976749293324355652521,2.54179312908556234306716743015e-180,-6.16747680320824774517026665988e-182,3.95234984590285283782841475935e-182,1.0
shift,995,-0.04669052748245517,0.04779769430865433,0.0,0.0,0.000288890386780293182749396831594,0.000288890386780293182749396831594,2.72196122456385920966475497725e-92,2.13204774288988513864611757451e-93,-0.00000365883949143400919987724738222,0.0,0.0,-0.00000365883949143400919987724738222,0.000000335520219517572917537422775155,0.000000335520219517572917537422775155,4.12697110197917548648988352337e-97,0.000000335568688484124332075223270949,0.0186261936137433094880657699442,0.0215569290363615104152955587631,0.0187672486751785008897879349966,-0.00000365883949143400919987724738222,0.00000360087396739575977191166425117,0.0000072597134588297689717889116334,1.15537228475986444612325987384e-180,-8.62130298421281709906492379209e-183,-0.00000365883949143400919987724738222,-0.0000452100685400305072026488009636,-0.0000415512290485964980027715535813,1.15537228475986444612325987384e-180,-3.2624525517567120197442526715e-182,-2.74492615860650884359596957823e-182,1.0
shift,996,-0.04508050929340501,0.04611207826273475,0.0,0.0,0.000278716963401647904723974754905,0.000278716963401647904723974754905,2.71415620603036989546938175434e-92,2.05399755755499199669238534539e-93,-0.00000352999157913163787389052994731,0.0,0.0,-0.00000352999157913163787389052994731,0.000000323704698799763916864970058312,0.000000323704698799763916864970058312,3.97589049847454165755852096457e-97,0.000000323749814001072700528934871902,0.0179701712233891056247791054826,0.0208036502989072357542597538036,0.0181063501580736884252952811305,-0.00000352999157913163787389052994731,0.00000347417642596636399342785022448,0.00000700416800509800186731838017179,2.77292169338656113091283860766e-180,-2.7268616881821345787210894596e-182,-0.00000352999157913163787389052994731,-0.0000436183900627556985907104046985,-0.0000400883984836240607168198747512,2.77292169338656113091283860766e-180,-7.10443905544856585002918863993e-182,-2.53858669872097175702259336313e-182,1.0
shift,997,-0.04347049110435486,0.04442917390578881,0.0,0.0,0.000268558690859235905794387090875,0.000268558690859235905794387090875,2.70638497870025853999167201474e-92,1.9762852842538784419152879494e-93,-0.00000340133555441180742994640110468,0.0,0.0,-0.00000340133555441180742994640110468,0.000000311906774700807089276688227146,0.000000311906774700807089276688227146,3.8254639931944088091278440479e-97,0.000000311948661100982556677049049854,0.0173151324776594360760173367556,0.0200510806323033859589654613744,0.0174464359039212425914974489535,-0.00000340133555441180742994640110468,0.00000334765962718095494543189909373,0.00000674899518159276237537830019841,-9.24316620541310464033075325215e-181,-5.48810562541625885242032224931e-182,-0.00000340133555441180742994640110468,-0.0000420290516161539137885609100049,-0.0000386277160617421063586145089002,-9.24316620541310464033075325215e-181,-5.48792176312186318560225731171e-182,-1.15782683338311287005942826508e-182,1.0
shift,998,-0.0418604729153047,0.042748976875460615,0.0,0.0,0.000258415566560765651981689266646,0.000258415566560765651981689266646,2.6986473791293303455103137116e-92,1.89890928854459649710170491801e-93,-0.00000327287138444276204695009484403,0.0,0.0,-0.00000327287138444276204695009484403,0.000000300126444208742398393818421578,0.000000300126444208742398393818421578,3.67568842231336179813366574439e-97,0.000000300165226233496801879390999656,0.0166610771795566329156483355894,0.0192992201422436525408465357694,0.0167875057442478502637906799054,-0.00000327287138444276204695009484403,0.00000322132357390595885180268032075,0.00000649419495834872089875277516479,2.07973349110627230845069852415e-180,1.19924181519573682082855545818e-181,-0.00000327287138444276204695009484403,-0.0000404420529293899365992541257508,-0.0000371691815449471745523040309067,2.07973349110627230845069852415e-180,4.88485343750407602234926200273e-182,1.01096682573457399913005936171e-181,1.0
shift,999,-0.040250454726254326,0.04107148281641186,0.0,0.0,0.000248287587791844425518643618753,0.000248287587791844425518643618753,2.69094324468258283153999523998e-92,1.82186794407712135739852020184e-93,-0.00000314459903484631634561178518308,0.0,0.0,-0.00000314459903484631634561178518308,0.000000288363704169802363991838901173,0.000000288363704169802363991838901173,3.52656063766983016022024173416e-97,0.000000288399505707348663836056566377,0.0160080051242615250760544987973,0.0185480689295624313470698213252,0.01612955950264823056173390959,-0.00000314459903484631634561178518308,0.00000309516826742897211076495941031,0.00000623976730227528845637674459338,-4.62167678824351317933500114157e-181,-1.05172909640209333269505602635e-181,-0.00000314459903484631634561178518308,-0.0000388573937123002535384185219437,-0.0000357127946774539371928067367606,-4.62167678824351317933500114157e-181,-1.27298898147783878155440192721e-181,-5.9987371825266245228911701828e-182,1.0
shift,1000,-0.03864043653720417,0.03939668738031148,0.0,0.0,0.000238174751715990425691896953765,0.000238174751715990425691896953765,2.68327241353013225592657066608e-92,1.74515963255261560126427446281e-93,-0.00000301651846969800864740314861346,0.0,0.0,-0.00000301651846969800864740314861346,0.000000276618551288426131640236651845,0.000000276618551288426131640236651845,3.37807750668723371500645083115e-97,0.000000276651495690382441518942255837,0.0153559160991345889742952830633,0.0177976270902411243575529785286,0.0154725969947859218312125955953,-0.00000301651846969800864740314861346,0.00000296919370745845483047937701436,0.00000598571217715646347788252562782,-3.23520646871771806920433003466e-180,-7.49146918515144450205588227572e-183,-0.00000301651846969800864740314861346,-0.0000372750736553932070932137921769,-0.0000342585551856951984458106435634,-3.23520646871771806920433003466e-180,-3.71475379597005239218399915324e-182,-9.37421907976307271904084324034e-183,1.0
shift,1001,-0.037030418348154015,0.03772458622582296,0.0,0.0,0.000228077055374292527695087591888,0.000228077055374292527695087591888,2.67563472464289170810459534745e-92,1.66878274368021012304452127654e-93,-0.00000288862965152279177009148649379,0.0,0.0,-0.00000288862965152279177009148649379,0.000000264890982126864328633469805555,0.000000264890982126864328633469805555,3.23023591229032134368921265412e-97,0.000000264921192209164909936496490634,0.0147048098836943781677595799902,0.0170478947154138839541424232961,0.0148166180283711793490336509463,-0.00000288862965152279177009148649379,0.00000284339989211903701021576039016,0.00000573202954364182878030724688395,3.46632764680197736476407263633e-180,-4.32839420351559039747572837388e-182,-0.00000288862965152279177009148649379,-0.0000356950924297940259260438071364,-0.0000328064627782712341559523206426,3.46632764680197736476407263633e-180,1.90481336993910823515275347592e-183,1.88468044870278271857464280936e-182,1.0
shift,1002,-0.03542040015910386,0.036055175018594024,0.0,0.0,0.000217994495686831415190930004298,0.000217994495686831415190930004298,2.66803001778959808846603426475e-92,1.59273567514727392665891044947e-93,-0.00000276093254131303188190261049004,0.0,0.0,-0.00000276093254131303188190261049004,0.000000253180993106829597507580201843,0.000000253180993106829597507580201843,3.0830327528476199684713481355e-97,0.000000253208591150642840146108654959,0.0140546862497095253838995582909,0.0162988718913744366553162006846,0.014161622403253297547194144063,-0.00000276093254131303188190261049004,0.00000271778681796876989632359174247,0.00000547871935928180177822620223251,2.31090839762237541300385696548e-180,-9.82817508462597409284317416042e-182,-0.00000276093254131303188190261049004,-0.0000341174496874654660960041755843,-0.0000313565171461524342141015650943,2.31090839762237541300385696548e-180,-1.26055989037669170465321214584e-181,-7.94542519001434587585821319581e-182,1.0
shift,1003,-0.033810381970053704,0.03438844943124518,0.0,0.0,0.000207927069451916406031991637172,0.000207927069451916406031991637172,2.6604581335321982659276477536e-92,1.51701683257327570127504533803e-93,-0.00000263342709851884278635880755354,0.0,0.0,-0.00000263342709851884278635880755354,0.000000241488580508610252800105867081,0.000000241488580508610252800105867081,2.93646494208212240596592305218e-97,0.000000241513688261262982932092271507,0.0134055449611498952037813001056,0.0155505586995825398776210504571,0.0135076099113710326013553900396,-0.00000263342709851884278635880755354,0.00000259235447998917041693904014904,0.00000522578157850801320329784770259,2.31093166263931334635160119695e-180,-3.06783431313889869282251622804e-182,-0.00000263342709851884278635880755354,-0.0000325421450610866920417136377883,-0.0000299087179625678492553548302348,2.31093166263931334635160119695e-180,-8.19841970710278341751556732543e-182,3.21115497162032097750413508272e-183,1.0
shift,1004,-0.03220036378100355,0.03272440514335847,0.0,0.0,0.000197874773346449558435432099313,0.000197874773346449558435432099313,2.65291891322210713393516793247e-92,1.44162462947236438135024712672e-93,-0.00000250611328105269738085334721546,0.0,0.0,-0.00000250611328105269738085334721546,0.000000229813740471493172952999756917,0.000000229813740471493172952999756917,2.79052940899885244447672291306e-97,0.000000229836479147401568264913531978,0.0127573857742104231772645226724,0.0148029552166702056064440225264,0.0128545803367762567951498379917,-0.00000250611328105269738085334721546,0.00000246710287158931049389235412072,0.00000497321615264200787474570133618,1.84876391434033948578687600695e-180,-1.56282950236316795355196955071e-182,-0.00000250611328105269738085334721546,-0.0000309691781641085486317097417018,-0.0000284630648830558512508563944864,1.84876391434033948578687600695e-180,-9.04676033344439011606718938507e-182,3.19966357822059180137507648308e-183,1.0
shift,1005,-0.030590345591953394,0.031063037841466305,0.0,0.0,0.000187837603926994188174383904845,0.000187837603926994188174383904845,2.64541219899700495087823420787e-92,1.36655748722134255078090988074e-93,-0.00000237899104530296058497209198733,0.0,0.0,-0.00000237899104530296058497209198733,0.000000218156468995004802249739417789,0.000000218156468995004802249739417789,2.64522309782286878148126098328e-97,0.000000218176959276612010901926381829,0.0121102084373803705788438777508,0.0140560615144491855731597446617,0.0122025334557033736868544924218,-0.00000237899104530296058497209198733,0.00000234203198461868790022525911545,0.00000472102302992164848519735110278,2.77317370618513688167846747896e-180,1.18039593002018097197689935477e-183,-0.00000237899104530296058497209198733,-0.0000293985485909190758682339600217,-0.0000270195575456161152832618680344,2.77317370618513688167846747896e-180,-5.81262257502461078630493710307e-182,1.43596451923015784908716261071e-182,1.0
shift,1006,-0.02898032740290324,0.029404343219040268,0.0,0.0,0.000177815557629011506711566423317,0.000177815557629011506711566423317,2.63793783377627476326391740734e-92,1.29181383501404067463774187536e-93,-0.00000225206034612422124951229002734,0.0,0.0,-0.00000225206034612422124951229002734,0.000000206516761938024589459160851459,0.000000206516761938024589459160851459,2.50054296791094526663397590679e-97,0.000000206535123976744567718292414756,0.0114640126913944589909081506064,0.0133098776599175319603822430921,0.0115514690365197284975907757116,-0.00000225206034612422124951229002734,0.00000221714180935727538724404640591,0.00000446920215548149663675633643325,2.07990112439976286798959157578e-180,6.35060364842633189596294450371e-182,-0.00000225206034612422124951229002734,-0.0000278302559167223874942439113059,-0.0000255781955705981662447316212785,2.07990112439976286798959157578e-180,-4.71055198241698387882370116343e-182,4.65608277770226758397196340115e-182,1.0
shift,1007,-0.027370309213853083,0.027748316976479954,0.0,0.0,0.000167808630768140297712455990478,0.000167808630768140297712455990478,2.63049566125798455186951503337e-92,1.21739210983113856069371813568e-93,-0.00000212532113685349944885678704823,0.0,0.0,-0.00000212532113685349944885678704823,0.000000194894615020271232113177884754,0.000000194894615020271232113177884754,2.35648599369315212571598376169e-97,0.000000194910968437439220433790142121,0.0108187982693157339603863743676,0.0125644037152667637820825020226,0.0109013868398087408536436824073,-0.00000212532113685349944885678704823,0.00000209243233453103011491495568463,0.00000421775347138452956377174273286,1.84881950037540631604793250221e-180,5.84277599130550014446758686852e-182,-0.00000212532113685349944885678704823,-0.0000262642996977372564163437798699,-0.0000241389785608837569674869928217,1.84881950037540631604793250221e-180,-5.21837963953781563031905879862e-182,1.70077218873351698380518898076e-182,1.0
shift,1008,-0.025760291024802928,0.02609495482110182,0.0,0.0,0.000157816819539081189604920242734,0.000157816819539081189604920242734,2.62308552591409716826509668244e-92,1.14329075639226472464953462635e-93,-0.00000199877336929611562786401568447,0.0,0.0,-0.00000199877336929611562786401568447,0.000000183290023821006874018106800634,0.000000183290023821006874018106800634,2.21304916458013281255980797205e-97,0.000000183304487708835951497234601474,0.0101745648964639763220203573657,0.0118196397378890822390127560781,0.0102522866182974243631541993035,-0.00000199877336929611562786401568447,0.00000196790354729755601117641196986,0.00000396667691659367163904042765433,-1.84883797352314061927565748796e-180,3.37442468904367311194579966637e-182,-0.00000199877336929611562786401568447,-0.0000247006794710208699578465647201,-0.0000227019061017247543299825490356,-1.84883797352314061927565748796e-180,-9.19274699519454956961074983487e-182,-1.52067907137296133551058260724e-182,1.0
